Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-September-2019,1391.00,1406.00,1371.00,1398.55,1386.995909967977666475,194864,9757,270275571.00,48550,24.91,35.00,7.55
12-September-2019,1362.00,1411.65,1362.00,1390.35,1395.928463416270560123,193761,8561,270476495.00,36670,18.93,49.65,28.35
11-September-2019,1337.00,1379.80,1337.00,1371.70,1367.835557149875617040,128233,4487,175401657.00,28614,22.31,42.80,34.70
9-September-2019,1325.00,1340.00,1308.60,1333.95,1329.048717720618137454,157376,4262,209160371.00,17393,11.05,31.40,8.95
6-September-2019,1316.00,1340.10,1313.45,1331.15,1327.114031414632246253,102691,3334,136282667.00,15973,15.55,26.65,15.15
5-September-2019,1337.00,1337.00,1303.40,1307.70,1314.318417722876321602,186516,6523,245141414.00,58630,31.43,33.60,-29.30
4-September-2019,1345.00,1345.00,1297.20,1317.35,1315.680478744954092615,204869,7617,269542144.00,21052,10.28,47.80,-27.65
3-September-2019,1380.00,1387.75,1335.40,1344.15,1370.844918542035867505,292298,5810,400695228.00,158200,54.12,52.35,-35.85
30-August-2019,1358.00,1401.20,1330.50,1394.45,1363.506630712575211800,198772,6279,271026940.00,30615,15.40,70.70,36.45
29-August-2019,1361.50,1380.00,1338.50,1351.20,1356.014556706105729505,113762,4274,154262928.00,13814,12.14,41.50,-10.30
28-August-2019,1367.05,1407.00,1354.35,1365.05,1382.098901758627038190,249854,7724,345322939.00,19762,7.91,52.65,-2.00
27-August-2019,1360.00,1401.00,1355.00,1385.35,1385.628758160922709943,290102,8358,401973674.00,61456,21.18,46.00,25.35
26-August-2019,1340.00,1354.20,1267.50,1348.65,1313.375051985223964576,408770,13910,536868320.00,44651,10.92,86.70,8.65
23-August-2019,1340.00,1342.95,1279.85,1310.35,1314.617118815986432006,426887,12411,561192958.00,105039,24.61,63.10,-29.65
22-August-2019,1370.00,1370.00,1330.00,1335.70,1340.454283410000597407,200868,8739,269254371.00,78587,39.12,40.00,-34.30
21-August-2019,1385.00,1420.05,1358.50,1365.90,1390.220559078514439406,188131,7783,261543584.00,41913,22.28,61.55,-19.10
20-August-2019,1449.00,1451.00,1388.70,1404.75,1411.503801190059502975,214275,5717,302449977.00,50408,23.52,62.30,-44.25
19-August-2019,1440.00,1458.40,1431.35,1438.65,1445.727424624635805974,214858,6192,310626103.00,99651,46.38,27.05,-1.35
16-August-2019,1397.90,1444.85,1375.75,1438.25,1417.208522170504654581,130624,5660,185121446.00,29267,22.41,69.10,40.35
14-August-2019,1388.95,1407.00,1383.00,1400.45,1399.824681447608875240,119839,2695,167753590.00,15276,12.75,24.00,11.50
13-August-2019,1414.00,1415.65,1352.00,1373.35,1386.188500848712485102,138445,6214,191910867.00,31018,22.40,63.65,-40.65
9-August-2019,1428.60,1454.50,1405.55,1413.90,1425.980765436248967749,821022,9513,1170761580.00,579735,70.61,48.95,-14.70
8-August-2019,1440.00,1440.00,1373.10,1415.05,1393.953832231452168135,332613,11202,463647166.00,51594,15.51,66.90,-24.95
7-August-2019,1419.80,1461.50,1416.00,1426.60,1444.482194700149006669,350991,10944,507000250.00,81384,23.19,45.50,6.80
6-August-2019,1385.50,1430.00,1380.40,1416.35,1419.136806502095007319,198090,5893,281116810.00,30257,15.27,49.60,30.85
5-August-2019,1369.80,1404.90,1350.00,1391.25,1369.063408153275994685,214515,7411,293684637.00,34066,15.88,54.90,21.45
2-August-2019,1399.70,1411.90,1366.45,1382.50,1383.188962972629880530,337156,6069,466350458.00,19565,5.80,45.45,-17.20
1-August-2019,1398.00,1434.90,1365.00,1399.70,1406.981988979471001874,314141,11579,441990729.00,78260,24.91,69.90,1.70
31-July-2019,1324.00,1418.80,1313.85,1413.00,1383.532152464563102287,323039,14596,446934843.00,71469,22.12,104.95,89.00
30-July-2019,1430.25,1447.00,1318.15,1336.90,1376.439086787935169263,262283,9435,361016573.00,44202,16.85,128.85,-93.35
29-July-2019,1429.95,1436.20,1401.00,1432.35,1422.139525222806093387,233499,10799,332068157.00,102452,43.88,35.20,2.40
26-July-2019,1392.00,1422.00,1387.40,1415.95,1405.475464741127669380,130180,5897,182964796.00,28110,21.59,34.60,23.95
25-July-2019,1363.00,1419.70,1363.00,1392.20,1399.683431022158684774,209850,11821,293723568.00,67721,32.27,56.70,29.20
24-July-2019,1407.80,1425.75,1354.50,1361.45,1380.590570590017024743,191486,9367,264363766.00,37248,19.45,71.25,-46.35
23-July-2019,1427.65,1432.55,1405.00,1416.20,1420.062673033328510104,103665,4199,147210797.00,27136,26.18,27.55,-11.45
22-July-2019,1425.00,1428.00,1382.20,1417.20,1407.317008019740900678,162100,6866,228126087.00,29506,18.20,45.80,-7.80
19-July-2019,1484.00,1487.20,1407.25,1421.45,1436.438344750972042214,183634,10223,263778919.00,39756,21.65,79.95,-62.55
18-July-2019,1493.00,1503.20,1467.90,1471.55,1483.286612739058231103,93335,3148,138442556.00,16063,17.21,35.30,-21.45
17-July-2019,1480.00,1508.00,1457.30,1500.70,1481.977597926193358514,233773,9669,346446349.00,74416,31.83,50.70,20.70
16-July-2019,1495.00,1495.00,1461.00,1473.40,1472.783168763897526772,117377,4420,172870870.00,16485,14.04,34.00,-21.60
15-July-2019,1526.25,1530.90,1466.70,1474.40,1494.860373300389226681,268738,11544,401725787.00,52170,19.41,64.20,-51.85
12-July-2019,1546.00,1562.00,1493.40,1510.35,1533.295870985506520814,479388,18682,735043641.00,65316,13.62,68.60,-35.65
11-July-2019,1500.00,1555.50,1495.05,1540.85,1530.297399866932801064,187875,8051,287504624.00,26977,14.36,60.45,40.85
10-July-2019,1500.00,1520.55,1469.45,1487.75,1494.191093722808397089,155149,6121,231822254.00,25396,16.37,51.10,-12.25
9-July-2019,1480.00,1508.80,1456.40,1492.40,1485.720389377310583817,120911,4887,179639938.00,21613,17.88,52.40,12.40
8-July-2019,1526.50,1544.60,1470.15,1475.95,1507.634908946396427987,171108,6135,257968394.00,28200,16.48,74.45,-50.55
5-July-2019,1499.90,1538.95,1485.05,1531.95,1518.596207473508087005,193644,8627,294067044.00,38554,19.91,53.90,32.05
4-July-2019,1470.20,1514.00,1468.60,1493.75,1500.178453246150787514,226345,10113,339557892.00,44872,19.82,45.40,23.55
3-July-2019,1423.00,1480.00,1423.00,1470.15,1456.099558790410089470,195372,8386,284481083.00,36037,18.45,57.00,47.15
2-July-2019,1440.25,1452.10,1411.05,1416.50,1428.842703447371010594,121948,3907,174244510.00,46953,38.50,41.05,-23.75
1-July-2019,1425.05,1441.00,1416.70,1433.20,1427.496446631793701594,103423,5450,147635965.00,30345,29.34,24.30,8.15
28-June-2019,1454.05,1459.85,1401.00,1410.10,1423.154367345818002086,145672,5531,207313743.00,35409,24.31,58.85,-43.95
27-June-2019,1440.80,1464.50,1436.15,1451.45,1452.067281592226070234,117521,6499,170648399.00,32049,27.27,28.35,10.65
26-June-2019,1430.00,1451.15,1427.75,1435.30,1439.112973110742959092,78470,2717,112927195.00,18649,23.77,23.40,5.30
25-June-2019,1451.00,1461.00,1443.30,1450.05,1452.420066922426366945,81587,2846,118498596.00,18798,23.04,17.70,-0.95
24-June-2019,1478.00,1485.00,1451.00,1460.70,1463.979834146403841358,156403,4897,228970838.00,20785,13.29,34.00,-17.30
21-June-2019,1441.00,1464.25,1419.60,1448.70,1446.071407883447819838,182991,5618,264618053.00,17074,9.33,44.65,7.70
20-June-2019,1385.00,1440.35,1348.70,1435.50,1407.688069484131644072,229923,7885,323659864.00,32313,14.05,91.65,50.50
19-June-2019,1420.50,1435.20,1371.00,1382.90,1404.369173234915929681,203758,6980,286151454.00,31622,15.52,64.20,-37.60
18-June-2019,1416.90,1444.90,1402.00,1408.55,1424.255694663999450157,276443,8963,393725517.00,39981,14.46,42.90,-8.35
17-June-2019,1432.90,1442.50,1395.75,1399.25,1410.792257781134169177,259538,7756,366154201.00,46103,17.76,46.75,-33.65
14-June-2019,1491.35,1495.10,1412.05,1425.10,1437.339389110821850172,445580,18024,640449685.00,82667,18.55,83.05,-66.25
13-June-2019,1525.00,1525.00,1441.10,1490.05,1477.940064756137745282,418802,14369,618964255.00,43435,10.37,83.90,-34.95
12-June-2019,1594.00,1601.75,1560.65,1567.75,1581.408228240645027909,120925,3918,191231790.00,21213,17.54,41.10,-26.25
11-June-2019,1565.00,1595.00,1561.40,1587.25,1581.177399132262341809,110863,4690,175294070.00,22514,20.31,33.60,22.25
10-June-2019,1569.75,1583.95,1537.00,1550.25,1560.476977452772699573,123075,6459,192055704.00,22104,17.96,46.95,-19.50
7-June-2019,1539.90,1560.00,1482.85,1550.90,1528.818531088889395078,263406,10198,402699974.00,28558,10.84,77.15,11.00
6-June-2019,1636.10,1636.10,1510.00,1522.05,1555.158625148798054278,233538,10074,363188635.00,53593,22.95,126.10,-114.05
4-June-2019,1663.85,1672.90,1630.00,1636.10,1654.292273520072747871,134162,5036,221943160.00,21871,16.30,42.90,-27.75
3-June-2019,1593.00,1667.35,1590.40,1663.85,1615.076234876461346989,686182,7819,1108236241.00,553636,80.68,76.95,70.85
31-May-2019,1595.00,1610.00,1556.00,1604.50,1592.354934346284395556,118729,4371,189058709.00,13365,11.26,54.00,9.50
30-May-2019,1607.85,1621.70,1580.00,1586.10,1601.851607361572844258,62867,2592,100703605.00,15489,24.64,41.70,-21.75
29-May-2019,1612.00,1629.00,1602.05,1607.85,1617.202675161756267437,50539,2057,81731806.00,8941,17.69,26.95,-4.15
28-May-2019,1620.00,1632.00,1596.55,1618.60,1618.093038990464801586,63554,2367,102836285.00,9436,14.85,35.45,-1.40
27-May-2019,1640.20,1645.00,1604.30,1610.75,1624.593900616834604038,130505,4726,212017627.00,23635,18.11,40.70,-29.45
24-May-2019,1604.00,1657.80,1595.50,1649.85,1629.598274014542671259,261300,11965,425814029.00,67361,25.78,62.30,45.85
23-May-2019,1550.90,1639.95,1544.65,1596.85,1603.817605847449854307,566948,20156,909281184.00,67546,11.91,95.30,45.95
22-May-2019,1454.00,1535.75,1385.50,1517.55,1475.857515195184427995,870177,26861,1284257265.00,165379,19.01,150.25,63.55
21-May-2019,1500.00,1515.00,1441.00,1447.55,1468.477409971493396939,171890,5529,252416582.00,24534,14.27,74.00,-52.45
20-May-2019,1402.00,1503.35,1402.00,1492.60,1457.737517360304405516,193689,7217,282347722.00,37902,19.57,101.35,90.60
17-May-2019,1369.75,1394.00,1366.00,1373.85,1375.293596928387209369,103138,3200,141845031.00,24004,23.27,28.00,4.10
16-May-2019,1381.00,1382.00,1348.45,1359.20,1365.384976203265336714,160106,6278,218606327.00,42714,26.68,33.55,-21.80
15-May-2019,1445.00,1448.90,1374.25,1378.10,1419.740932250892761546,158777,8500,225422206.00,53916,33.96,74.65,-66.90
14-May-2019,1395.00,1441.10,1387.40,1430.45,1413.423591281552262297,188061,4227,265809854.00,62844,33.42,53.70,35.45
13-May-2019,1454.95,1454.95,1390.00,1394.50,1420.498208392267798208,84840,2931,120515068.00,17024,20.07,64.95,-60.45
10-May-2019,1495.00,1495.00,1430.00,1440.60,1457.006470934799685781,101840,3731,148381539.00,24101,23.67,65.00,-54.40
9-May-2019,1487.70,1488.00,1469.60,1476.65,1477.879005019686876037,53589,2320,79198058.00,12284,22.92,18.40,-11.05
8-May-2019,1518.05,1527.70,1480.00,1487.60,1503.654209405530178649,61517,2705,92500296.00,17040,27.70,47.70,-30.45
7-May-2019,1543.50,1543.50,1494.60,1514.95,1516.051193180275648624,110503,3153,167528205.00,9585,8.67,48.90,-28.55
6-May-2019,1550.00,1550.00,1521.00,1527.35,1530.968089929800972467,63961,2148,97922250.00,20409,31.91,29.00,-22.65
3-May-2019,1561.30,1580.00,1549.05,1559.00,1565.737943783476323647,105485,2844,165161867.00,15684,14.87,30.95,-2.30
2-May-2019,1610.00,1616.95,1555.00,1562.60,1584.339517965655322777,92649,2687,146787472.00,26614,28.73,61.95,-47.40
30-April-2019,1695.00,1695.00,1576.75,1607.70,1605.526465882186232427,169369,5817,271926412.00,28992,17.12,118.25,-87.30
26-April-2019,1690.00,1701.65,1663.00,1696.05,1683.330453818525024250,76286,2531,128414547.00,14582,19.11,38.65,6.05
25-April-2019,1708.60,1723.15,1670.00,1683.20,1701.672466633712308452,80920,3187,137699336.00,17553,21.69,53.15,-25.40
24-April-2019,1678.00,1705.65,1665.00,1700.15,1688.623914680289355050,104923,4161,177175487.00,25939,24.72,40.65,22.15
23-April-2019,1697.50,1717.10,1648.05,1654.60,1679.730856327307326355,105100,5369,176539713.00,25149,23.93,69.05,-42.90
22-April-2019,1755.00,1755.00,1682.70,1691.45,1713.015522480300767368,97085,3821,166308112.00,21338,21.98,72.30,-63.55
18-April-2019,1815.85,1822.15,1755.40,1764.00,1786.974581958902740293,70029,2552,125140043.00,16767,23.94,66.75,-51.85
16-April-2019,1750.00,1820.50,1750.00,1815.85,1797.530971182105685337,152093,6624,273391878.00,42703,28.08,70.50,65.85
15-April-2019,1740.00,1764.75,1735.15,1746.65,1754.315075258196809310,46573,1511,81703716.00,7945,17.06,29.60,6.65
12-April-2019,1742.10,1744.00,1725.75,1738.65,1735.312406981463942632,44346,2246,76954164.00,11814,26.64,18.25,-3.45
11-April-2019,1745.00,1753.90,1729.00,1740.80,1739.873483535528596187,51930,1811,90351630.00,10181,19.61,24.90,-4.20
10-April-2019,1756.00,1780.00,1740.50,1748.95,1762.147610708031023267,75943,2137,133822776.00,17635,23.22,39.50,-7.05
9-April-2019,1757.00,1772.40,1731.00,1768.15,1753.694886744308705506,70151,2165,123023450.00,10206,14.55,41.40,11.15
8-April-2019,1768.00,1797.50,1746.50,1751.75,1771.037217017747200748,94043,3493,166553653.00,19587,20.83,51.00,-16.25
5-April-2019,1742.20,1774.70,1742.20,1764.45,1762.696131594331445158,49607,1748,87442067.00,9721,19.60,32.50,22.25
4-April-2019,1770.55,1781.45,1726.65,1739.80,1753.503940010167768174,78680,2730,137965690.00,16022,20.36,54.80,-30.75
3-April-2019,1779.50,1816.00,1765.00,1772.80,1795.473287997791774359,119553,3736,214654218.00,12221,10.22,51.00,-6.70
2-April-2019,1758.80,1780.65,1732.00,1776.45,1767.618957850328759834,131555,3533,232539112.00,47446,36.07,48.65,17.65
1-April-2019,1797.00,1799.40,1738.45,1742.55,1758.772412199630314232,103872,3676,182687208.00,32161,30.96,60.95,-54.45
29-March-2019,1812.00,1813.65,1773.00,1782.10,1787.224981895537249932,88376,2715,157947795.00,24110,27.28,40.65,-29.90
28-March-2019,1819.90,1835.00,1778.00,1819.95,1803.299266247379454926,108756,3868,196119615.00,17843,16.41,57.00,0.05
27-March-2019,1720.10,1814.20,1720.10,1805.85,1786.692925779421617305,217918,8725,389352549.00,58007,26.62,94.10,85.75
26-March-2019,1682.00,1724.50,1672.00,1715.45,1693.299341515113258071,150497,3646,254836471.00,50619,33.63,52.50,33.45
25-March-2019,1695.00,1698.80,1676.00,1684.45,1686.163181570338058887,146720,1395,247393862.00,110869,75.57,22.80,-10.55
22-March-2019,1708.00,1731.15,1695.00,1700.30,1709.240297730266180659,65294,2416,111603136.00,17419,26.68,36.15,-7.70
20-March-2019,1725.00,1728.00,1708.00,1714.40,1713.267097684260021159,42535,1272,72873816.00,11807,27.76,20.00,-10.60
19-March-2019,1728.10,1734.65,1719.00,1725.60,1726.006049984760743675,65620,2162,113260517.00,19573,29.83,15.65,-2.50
18-March-2019,1712.00,1733.55,1702.40,1723.25,1718.057148546395858223,120528,4168,207073992.00,35636,29.57,31.15,11.25
15-March-2019,1689.50,1718.20,1685.05,1700.75,1706.995899235415787686,194354,5765,331761481.00,23090,11.88,33.15,11.25
14-March-2019,1644.60,1701.15,1637.45,1682.80,1677.399608204579315448,302709,10804,507763958.00,68916,22.77,63.70,38.20
13-March-2019,1575.80,1640.00,1567.35,1636.25,1585.714861838453234228,2250011,12747,3567875882.00,1802067,80.09,72.65,60.45
12-March-2019,1518.00,1585.50,1511.50,1571.00,1545.467097641115247284,421216,6269,650975469.00,156450,37.14,74.00,53.00
11-March-2019,1525.00,1525.55,1504.10,1515.10,1511.625205490304818871,50489,1541,76320445.00,14555,28.83,21.45,-9.90
8-March-2019,1530.00,1530.30,1510.00,1518.35,1525.686309003754516045,84698,993,129222579.00,55173,65.14,20.30,-11.65
7-March-2019,1535.00,1544.85,1522.00,1529.20,1531.861723721121171345,43847,2865,67167541.00,13177,30.05,22.85,-5.80
6-March-2019,1542.00,1542.00,1523.90,1532.95,1533.294646095471919203,35843,958,54957880.00,7690,21.45,18.10,-9.05
5-March-2019,1515.00,1545.30,1510.00,1539.70,1529.683177570093457943,42800,1394,65470440.00,8463,19.77,35.30,24.70
1-March-2019,1484.60,1523.90,1474.00,1516.30,1502.582550541503657677,143397,3569,215465830.00,40629,28.33,49.90,31.70
28-February-2019,1484.00,1486.90,1470.00,1472.95,1479.804017638412542871,26533,982,39263640.00,7812,29.44,16.90,-11.05
27-February-2019,1478.15,1494.45,1459.00,1476.30,1475.485095184598100924,64979,1695,95875546.00,13207,20.33,35.45,-1.85
26-February-2019,1471.00,1488.00,1462.50,1478.15,1477.765843973839925256,25688,878,37960849.00,6544,25.47,25.50,7.15
25-February-2019,1464.00,1495.15,1462.05,1489.85,1478.244783109549978282,52953,1434,78277496.00,5948,11.23,33.10,25.85
22-February-2019,1475.00,1487.05,1460.10,1463.35,1477.906196308656427818,171699,2043,253755016.00,24128,14.05,26.95,-11.65
21-February-2019,1483.95,1493.50,1453.30,1471.55,1470.184792035244735837,57654,1965,84762034.00,22834,39.61,40.20,-12.40
20-February-2019,1482.05,1493.40,1474.15,1480.80,1480.628654735572089282,49730,2656,73631663.00,31013,62.36,19.25,-1.25
19-February-2019,1512.45,1520.00,1472.10,1482.05,1497.999210882308732902,53224,2059,79729510.00,26447,49.69,47.90,-30.40
18-February-2019,1509.65,1524.15,1501.10,1516.95,1517.092733820569854888,37764,1077,57291490.00,16844,44.60,23.05,7.30
15-February-2019,1519.25,1520.00,1499.45,1509.85,1508.624885879488740109,26288,902,39658731.00,5580,21.23,20.55,-9.40
14-February-2019,1502.00,1529.00,1478.00,1520.50,1515.018859452177817691,80172,2604,121462092.00,22581,28.17,51.00,18.50
13-February-2019,1501.60,1508.40,1485.20,1498.30,1495.789062197623563107,25837,760,38646702.00,9188,35.56,23.20,-3.30
12-February-2019,1511.15,1523.00,1488.30,1496.55,1497.547050366385307485,43124,1238,64580219.00,9452,21.92,34.70,-14.60
11-February-2019,1499.95,1512.50,1483.00,1506.85,1496.293090085256066297,33546,1118,50194648.00,10629,31.68,29.50,6.90
8-February-2019,1517.95,1528.95,1490.35,1497.50,1509.121660649819494584,41550,1992,62704005.00,11368,27.36,38.60,-20.45
7-February-2019,1526.00,1530.30,1507.75,1513.95,1515.165432251672033688,80740,2951,122334457.00,36132,44.75,22.55,-12.05
6-February-2019,1549.00,1554.05,1507.50,1526.40,1523.986955016670614170,54887,1547,83647072.00,9826,17.90,46.55,-22.60
5-February-2019,1500.90,1559.70,1498.40,1536.25,1537.651065603185812023,86383,3154,132826912.00,13810,15.99,61.30,35.35
4-February-2019,1517.65,1517.65,1471.10,1500.55,1488.318288493588653447,58802,2181,87516092.00,12683,21.57,46.55,-17.10
1-February-2019,1510.00,1534.00,1498.60,1517.65,1513.792002047839813419,70318,1737,106446826.00,27183,38.66,35.40,7.65
31-January-2019,1478.00,1520.50,1475.00,1505.05,1502.502991268729115015,74216,2987,111509762.00,27881,37.57,45.50,27.05
30-January-2019,1465.30,1489.95,1459.95,1475.75,1477.438533847073673021,60212,1649,88959529.00,19892,33.04,30.00,10.45
29-January-2019,1445.00,1471.15,1433.15,1465.20,1454.422111084109826385,1078138,4540,1568067746.00,979002,90.80,38.00,20.20
28-January-2019,1471.00,1493.85,1439.00,1444.50,1466.131195876087359778,102427,2842,150171420.00,28064,27.40,54.85,-26.50
25-January-2019,1510.00,1511.95,1452.00,1486.05,1495.462405752234483447,100135,4204,149748128.00,32488,32.44,59.95,-23.95
24-January-2019,1485.00,1500.00,1479.00,1489.30,1488.912359687901073604,49087,1815,73086241.00,13970,28.46,21.00,4.30
23-January-2019,1501.85,1509.25,1486.45,1493.60,1496.670885291931621108,48436,1671,72492751.00,16136,33.31,22.80,-8.25
22-January-2019,1508.00,1508.00,1475.25,1501.45,1492.465784958535887903,69940,2591,104383057.00,18740,26.79,32.75,-6.55
21-January-2019,1515.00,1515.45,1497.00,1507.70,1508.087181048145854544,95273,2169,143679990.00,57641,60.50,18.45,-7.30
18-January-2019,1524.00,1531.55,1512.10,1516.15,1523.853391721060893993,60515,2518,92215988.00,26581,43.92,19.45,-7.85
17-January-2019,1536.35,1536.35,1511.00,1522.45,1520.450453645417737979,67674,2182,102894964.00,19736,29.16,25.35,-13.90
16-January-2019,1500.00,1530.50,1498.70,1526.90,1523.068132481827434943,111019,2799,169089501.00,48986,44.12,31.80,26.90
15-January-2019,1497.05,1503.00,1487.00,1496.65,1496.093658896198912060,89527,2412,133940777.00,30528,34.10,16.00,-0.40
14-January-2019,1510.00,1510.00,1471.10,1484.05,1485.166303546147390194,117959,4659,175188732.00,32656,27.68,38.90,-25.95
11-January-2019,1567.00,1576.00,1508.35,1515.40,1534.766781639692226054,177143,7733,271873192.00,47582,26.86,67.65,-51.60
10-January-2019,1611.00,1611.10,1555.00,1566.45,1568.450314492643795130,184742,5948,289758648.00,28803,15.59,56.10,-44.55
9-January-2019,1570.10,1610.00,1549.30,1600.80,1578.939154592769728513,284360,10051,448987138.00,26673,9.38,60.70,30.70
8-January-2019,1569.90,1587.50,1553.00,1577.60,1573.048259709134484449,55077,1835,86638779.00,9350,16.98,34.50,7.70
7-January-2019,1560.00,1609.40,1552.75,1558.25,1579.858659375412720906,280153,7343,442602143.00,53926,19.25,56.65,-1.75
4-January-2019,1563.90,1569.65,1541.10,1547.95,1552.690494528281127013,118153,2898,183455040.00,55876,47.29,28.55,-15.95
3-January-2019,1578.40,1580.00,1552.00,1559.05,1564.778152753108348134,50670,1952,79287309.00,14237,28.10,28.00,-19.35
2-January-2019,1585.00,1596.95,1568.00,1577.40,1581.697743345401339361,53309,1482,84318725.00,16422,30.81,28.95,-7.60
1-January-2019,1600.00,1604.45,1561.50,1594.35,1583.317132404613285932,193528,2381,306416198.00,136025,70.29,42.95,-5.65
31-December-2018,1585.15,1602.85,1585.15,1599.05,1596.662306004712765093,24614,858,39300246.00,6486,26.35,17.70,13.90
28-December-2018,1587.00,1600.00,1573.50,1582.65,1587.504261645193260654,50450,1929,80089590.00,11288,22.37,26.50,-4.35
27-December-2018,1578.00,1592.70,1560.35,1566.35,1578.012467066325556531,52378,1716,82653137.00,12675,24.20,32.35,-11.65
26-December-2018,1560.10,1563.75,1521.60,1557.20,1536.073210099188458070,110900,2309,170350519.00,59957,54.06,42.15,-2.90
24-December-2018,1570.00,1590.75,1557.00,1564.45,1568.082774597983101662,36690,1332,57532957.00,9524,25.96,33.75,-5.55
21-December-2018,1614.55,1623.95,1572.00,1576.60,1590.059609572074631275,44003,1684,69967393.00,9742,22.14,51.95,-37.95
20-December-2018,1609.00,1620.00,1593.80,1615.10,1609.131283089708705098,47409,1892,76287305.00,6748,14.23,26.20,6.10
19-December-2018,1646.00,1653.20,1607.65,1611.95,1626.332852045473404696,60255,2427,97994686.00,17173,28.50,45.55,-34.05
18-December-2018,1630.00,1644.00,1610.00,1639.75,1630.481872135386061816,34036,1369,55495081.00,7819,22.97,34.00,9.75
17-December-2018,1620.00,1639.75,1604.10,1635.50,1627.699701065765531583,30776,1194,50094086.00,6060,19.69,35.65,15.50
14-December-2018,1615.00,1632.85,1590.25,1608.00,1602.815374244243611620,47469,2040,76084043.00,9133,19.24,42.60,-7.00
13-December-2018,1589.65,1626.85,1577.80,1606.95,1607.183971382229430977,90014,2580,144669058.00,30012,33.34,49.05,17.30
12-December-2018,1563.80,1590.30,1555.65,1582.70,1569.696059623448720778,58903,2546,92459807.00,16279,27.64,34.65,18.90
11-December-2018,1518.00,1564.50,1476.30,1552.60,1535.781576489185887763,139170,3780,213734722.00,37845,27.19,88.20,34.60
10-December-2018,1532.95,1571.50,1532.95,1554.90,1557.284130990931266307,117657,2392,183225379.00,44617,37.92,38.55,21.95
7-December-2018,1582.00,1582.00,1532.35,1565.45,1552.858016998439377098,89067,2342,138308405.00,25340,28.45,49.65,-16.55
6-December-2018,1591.00,1592.00,1562.15,1569.75,1573.160763996288277141,38796,1197,61032345.00,5772,14.88,29.85,-21.25
5-December-2018,1634.70,1634.70,1594.95,1603.45,1607.968098790841265757,46644,1820,75002064.00,11686,25.05,39.75,-31.25
4-December-2018,1650.05,1658.00,1632.00,1636.15,1640.632262616201859229,24096,1462,39532675.00,7474,31.02,26.00,-13.90
3-December-2018,1642.50,1660.75,1637.10,1655.65,1648.464924025407896375,64232,1249,105884199.00,34968,54.44,23.65,13.15
30-November-2018,1659.00,1673.60,1624.30,1631.55,1644.913729648805439461,112217,2083,184587284.00,62906,56.06,49.30,-27.45
29-November-2018,1621.00,1670.00,1620.10,1659.75,1647.459698428800716303,419934,2611,691824341.00,357593,85.15,49.90,38.75
28-November-2018,1589.00,1620.00,1588.00,1614.00,1608.965907376678232010,86177,3321,138655855.00,22178,25.74,32.00,25.00
27-November-2018,1560.00,1589.70,1550.00,1584.45,1573.701425755283546508,109065,2494,171635746.00,47137,43.22,39.70,24.45
26-November-2018,1530.00,1567.30,1530.00,1564.30,1557.124890798338938021,83561,1785,130114913.00,51650,61.81,37.30,34.30
22-November-2018,1552.45,1564.40,1524.00,1529.15,1538.285701119764066172,43402,1562,66764676.00,15971,36.80,40.40,-23.30
21-November-2018,1560.00,1568.20,1538.25,1547.05,1548.209581876043734442,63474,1578,98271055.00,21492,33.86,29.95,-12.95
20-November-2018,1537.75,1567.25,1532.95,1558.35,1559.421917058759164022,91390,3052,142515569.00,11462,12.54,34.30,20.60
19-November-2018,1503.00,1543.25,1487.00,1537.75,1524.205273503214039064,56471,2025,86073396.00,15787,27.96,56.25,34.75
16-November-2018,1519.75,1526.20,1487.65,1498.85,1507.657554881969321208,54435,1890,82069339.00,10433,19.17,38.55,-20.90
15-November-2018,1519.90,1532.60,1498.75,1513.80,1517.431556693001001446,44935,1444,68185787.00,7955,17.70,33.85,-6.10
14-November-2018,1497.00,1528.25,1493.40,1513.35,1511.336637019901886491,50146,1921,75787487.00,10197,20.33,34.85,16.35
13-November-2018,1492.00,1496.65,1464.10,1484.40,1479.914833508466693080,58051,2413,85910536.00,12817,22.08,32.55,-7.60
12-November-2018,1510.00,1518.00,1479.65,1491.65,1498.432483513774472543,48677,2027,72939198.00,6937,14.25,38.35,-18.35
9-November-2018,1496.90,1520.00,1480.00,1496.85,1499.697773920271872669,81803,3377,122679777.00,16514,20.19,40.00,-0.05
7-November-2018,1482.55,1488.45,1477.35,1483.25,1482.411468502723255574,9731,416,14425346.00,2055,21.12,11.10,0.70
6-November-2018,1499.00,1511.45,1442.90,1475.50,1477.475820472643757110,93178,3354,137668242.00,10636,11.41,68.55,-23.50
5-November-2018,1539.90,1539.90,1485.00,1491.70,1501.402412041770730317,119318,5774,179144333.00,35872,30.06,54.90,-48.20
2-November-2018,1485.00,1555.10,1479.50,1542.45,1524.694624392325051364,178138,6941,271606051.00,46687,26.21,75.60,57.45
1-November-2018,1415.00,1492.00,1397.40,1464.95,1451.407693191991890168,287059,7905,416639641.00,80525,28.05,94.60,49.95
31-October-2018,1364.50,1435.00,1333.90,1424.45,1385.807028666892797930,315451,10064,437154213.00,37108,11.76,101.10,59.95
30-October-2018,1420.95,1421.60,1350.00,1363.50,1381.846196439802028930,292568,7036,404283978.00,139112,47.55,71.60,-57.45
