Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-February-2021,1511.00,1538.35,1504.80,1510.05,1523.324602763275986297,79109,4543,120508686.00,26396,33.37,33.55,-0.95
4-February-2021,1534.90,1540.30,1488.20,1514.00,1518.583842107593179138,248473,4684,377327083.00,154529,62.19,52.10,-20.90
3-February-2021,1510.00,1528.95,1493.15,1524.40,1517.159350073855243722,101550,5037,154067532.00,33745,33.23,35.80,14.40
2-February-2021,1506.20,1535.50,1482.00,1485.85,1506.931078527901221426,112737,6395,169886889.00,34390,30.50,53.50,-20.35
1-February-2021,1421.05,1507.90,1421.05,1502.00,1473.781482592218980888,110037,6751,162170493.00,31037,28.21,86.85,80.95
29-January-2021,1455.00,1468.50,1415.50,1420.80,1443.444701699877513219,66946,5163,96632849.00,13375,19.98,53.00,-34.20
28-January-2021,1427.90,1454.00,1419.25,1450.30,1437.820463898241676019,240570,6785,345896469.00,177436,73.76,34.75,22.40
27-January-2021,1514.00,1514.00,1431.80,1441.20,1466.559511653718091009,45050,3548,66068506.00,9582,21.27,82.20,-72.80
25-January-2021,1530.00,1530.00,1479.00,1499.35,1494.475721127260906138,298387,4299,445932127.00,13865,4.65,51.00,-30.65
22-January-2021,1518.00,1533.90,1487.55,1490.00,1504.368852155220340239,26981,1715,40589376.00,10126,37.53,46.35,-28.00
21-January-2021,1544.90,1549.50,1512.70,1516.60,1533.158611434195222331,55885,3415,85680569.00,10294,18.42,36.80,-28.30
20-January-2021,1520.00,1540.50,1520.00,1530.90,1534.385600047397498794,607627,5307,932334119.00,39632,6.52,20.50,10.90
19-January-2021,1518.00,1523.70,1500.55,1519.95,1513.145946091017256957,111781,5184,169140967.00,32609,29.17,23.15,1.95
18-January-2021,1475.00,1510.10,1460.35,1503.65,1483.611879807157801113,98941,3632,146790043.00,16312,16.49,49.75,28.65
15-January-2021,1494.00,1509.50,1471.85,1476.25,1490.062177119648384016,86913,5722,129505774.00,22358,25.72,37.65,-17.75
14-January-2021,1505.50,1517.65,1480.25,1490.30,1500.682487830829890166,201123,3405,301821764.00,136313,67.78,37.40,-15.20
13-January-2021,1544.00,1544.00,1495.15,1504.65,1509.627496745101775110,125964,8393,190158718.00,30798,24.45,48.85,-39.35
12-January-2021,1574.00,1574.00,1524.10,1527.20,1535.418400460997209753,65944,3712,101251631.00,18125,27.49,49.90,-46.80
11-January-2021,1555.50,1571.70,1546.05,1563.50,1559.264572943553567465,85621,5170,133505792.00,35955,41.99,25.65,8.00
8-January-2021,1549.00,1554.90,1522.10,1549.20,1536.465907101825183393,125686,6829,193112254.00,30610,24.35,32.80,0.20
7-January-2021,1575.00,1575.00,1535.60,1542.40,1546.036242312028524551,109099,7850,168671008.00,30895,28.32,39.40,-32.60
6-January-2021,1575.00,1620.95,1563.00,1574.30,1591.028401324382612921,98763,5271,157134738.00,16300,16.50,57.95,-0.70
