Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-April-2021,1757.05,1806.20,1744.20,1799.15,1789.653063682268234565,116249,4713,208045379.00,49319,42.43,62.00,42.10
8-April-2021,1810.00,1823.65,1780.00,1783.60,1801.410928342297580859,82922,4116,149376597.00,13025,15.71,43.65,-26.40
7-April-2021,1757.60,1810.00,1746.45,1791.55,1790.874650317892824704,110100,7335,197175299.00,37445,34.01,63.55,33.95
6-April-2021,1772.10,1781.00,1729.00,1768.40,1760.851242314866938198,90597,6133,159527840.00,15147,16.72,52.00,-3.70
5-April-2021,1790.00,1795.00,1734.60,1759.50,1756.201977961600683739,65522,4368,115069866.00,23958,36.56,60.40,-30.50
1-April-2021,1765.00,1812.70,1751.00,1804.45,1784.030206496818178378,132157,8028,235772080.00,51833,39.22,61.70,39.45
31-March-2021,1781.00,1781.00,1743.00,1754.00,1756.374659081223898406,93864,5136,164860351.00,27109,28.88,38.00,-27.00
30-March-2021,1775.00,1801.20,1775.00,1780.80,1786.498378859298674856,116893,8459,208829155.00,51251,43.84,26.20,5.80
26-March-2021,1784.80,1792.05,1762.95,1772.65,1779.882592854423840339,128723,9585,229111827.00,44822,34.82,29.10,-12.15
25-March-2021,1794.00,1797.90,1745.00,1763.90,1764.066953797963978073,120038,9501,211755069.00,50891,42.40,52.90,-30.10
24-March-2021,1802.00,1807.45,1774.00,1782.30,1784.731689453125000000,126976,13220,226618091.00,48639,38.31,33.45,-19.70
23-March-2021,1827.00,1840.00,1799.15,1813.15,1813.726538596031121601,91512,6792,165977743.00,26296,28.74,40.85,-13.85
22-March-2021,1837.00,1849.50,1806.00,1824.05,1826.496404657933042212,68700,3087,125480303.00,13182,19.19,43.50,-12.95
19-March-2021,1816.00,1871.75,1816.00,1831.60,1840.357814888649229640,275391,6996,506817979.00,171748,62.37,55.75,15.60
18-March-2021,1872.00,1890.35,1825.35,1831.35,1847.510857770398357933,76489,3342,141314258.00,15003,19.61,65.00,-40.65
17-March-2021,1897.15,1917.05,1860.25,1867.95,1888.771729305770183981,68594,4969,129558408.00,13423,19.57,56.80,-29.20
16-March-2021,1918.70,1940.85,1900.00,1903.80,1922.559981163174005180,106175,6279,204127806.00,53956,50.82,40.85,-14.90
15-March-2021,1937.65,1942.20,1894.00,1918.70,1906.764031963030711466,114257,7083,217861138.00,49542,43.36,48.20,-18.95
12-March-2021,1975.00,1976.90,1912.00,1936.50,1939.115884001003596219,95656,3343,185488069.00,10636,11.12,64.90,-38.50
10-March-2021,1981.00,1998.75,1957.25,1963.50,1974.559413275385223231,80992,5246,159923516.00,22861,28.23,41.50,-17.50
9-March-2021,1925.00,1991.00,1917.80,1979.50,1933.685706470189890237,899309,7888,1738980959.00,779599,86.69,73.20,54.50
8-March-2021,1924.45,1947.80,1893.00,1915.25,1917.480715518376568921,144287,11307,276667540.00,67034,46.46,54.80,-9.20
5-March-2021,1878.65,1928.00,1869.55,1923.75,1908.990877400448982641,307807,6340,587600755.00,219708,71.38,58.45,45.10
4-March-2021,1870.40,1911.85,1850.05,1897.50,1893.175020550976961827,94886,6654,179635805.00,18973,20.00,61.80,27.10
3-March-2021,1854.00,1908.95,1854.00,1898.70,1882.765633909903060254,73654,5903,138673220.00,20076,27.26,54.95,44.70
2-March-2021,1851.00,1859.90,1821.00,1844.00,1838.304076731670620913,69124,4441,127070931.00,17961,25.98,38.90,-7.00
1-March-2021,1811.00,1854.00,1803.30,1845.35,1814.756906425771262996,586700,13726,1064717877.00,123154,20.99,50.70,34.35
26-February-2021,1863.00,1868.00,1773.10,1782.35,1805.816288476116173939,180729,13006,326363372.00,82988,45.92,94.90,-80.65
25-February-2021,1935.00,1964.95,1886.90,1895.35,1917.744370223142019957,195212,10881,374366714.00,48073,24.63,78.05,-39.65
24-February-2021,1875.20,1953.95,1852.00,1914.05,1883.655587761816374464,454708,19458,856513265.00,165974,36.50,101.95,38.85
23-February-2021,1955.00,1961.90,1867.00,1873.15,1891.837986084071171003,118138,6209,223497956.00,34679,29.35,94.90,-81.85
