Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-December-2019,258.00,266.30,256.60,264.40,263.386276878633878144,600942,4050,158279876.00,63755,10.61,9.70,6.40
17-December-2019,254.75,261.60,254.20,258.85,259.753390937243416926,618708,4600,160711501.00,169432,27.38,7.40,4.10
16-December-2019,260.00,260.20,252.30,253.05,254.344012146993681806,318762,2756,81075206.00,29750,9.33,7.90,-6.95
13-December-2019,261.60,264.40,255.65,257.40,260.466171463109003170,519517,3396,135316604.00,52821,10.17,8.75,-4.20
12-December-2019,250.80,257.65,250.40,255.70,255.162367633998797306,251103,2117,64072036.00,23248,9.26,7.25,4.90
11-December-2019,251.10,254.50,246.95,250.00,250.162309330232609321,545249,3347,136400749.00,72249,13.25,7.55,-1.10
10-December-2019,257.45,259.00,250.30,251.10,254.790974326819242693,459312,3509,117028552.00,192354,41.88,8.70,-6.35
9-December-2019,253.25,259.35,252.00,258.75,256.845147148988350705,326200,3475,83782887.00,33263,10.20,7.35,5.50
6-December-2019,251.65,256.75,249.90,254.05,252.924994318289426336,422408,4519,106837541.00,98992,23.44,6.85,2.40
5-December-2019,260.05,261.65,250.05,251.30,254.704697149980168848,617715,5096,157334912.00,241921,39.16,11.60,-8.75
4-December-2019,254.30,264.00,247.95,259.80,254.627628576155725746,731337,4831,186218606.00,144426,19.75,16.05,5.50
3-December-2019,269.00,269.00,254.75,256.95,259.859118184189929559,555785,3977,144425800.00,70485,12.68,14.25,-12.05
2-December-2019,266.40,269.40,263.35,268.40,266.282285261822618306,618835,5367,164784798.00,157983,25.53,6.05,2.00
29-November-2019,264.80,269.45,259.40,261.25,264.169150225728457511,763085,4990,201583516.00,275245,36.07,10.05,-3.55
28-November-2019,254.00,264.75,252.45,263.95,260.566529298267690113,572184,5836,149091999.00,80574,14.08,12.30,9.95
27-November-2019,253.95,257.90,252.00,253.10,254.648145711958904967,319260,3031,81298967.00,38106,11.94,5.90,-0.85
26-November-2019,261.00,262.80,251.10,253.20,256.292406358710386937,523754,4478,134234173.00,50270,9.60,11.70,-7.80
25-November-2019,252.50,260.90,252.50,260.10,258.759186547306626676,546805,4681,141490817.00,54608,9.99,8.40,7.60
22-November-2019,242.00,253.00,242.00,251.10,247.659899702001536240,248659,2464,61582863.00,20060,8.07,11.00,9.10
21-November-2019,247.90,248.95,244.10,245.40,246.447686371459596804,232989,2257,57419600.00,26088,11.20,4.85,-2.50
20-November-2019,247.85,252.20,246.00,248.65,249.108735252249861268,331576,2469,82598478.00,27850,8.40,6.20,0.80
19-November-2019,251.00,251.00,246.70,247.85,248.479627533042449529,235833,1327,58599696.00,56799,24.08,4.30,-3.15
18-November-2019,245.75,251.00,244.80,249.70,248.690364066125184719,275417,2062,68493554.00,23659,8.59,6.20,3.95
15-November-2019,245.85,250.00,242.40,244.70,246.080048995545442450,217979,1485,53640283.00,16102,7.39,7.60,-1.15
14-November-2019,248.55,249.75,244.35,245.85,246.266651179566809514,163577,1401,40283560.00,17830,10.90,5.40,-2.70
13-November-2019,250.30,254.60,247.60,248.55,251.552110229748695402,257934,1907,64883842.00,29687,11.51,7.00,-1.75
11-November-2019,250.00,253.15,248.20,251.85,251.325605678272651559,160894,1401,40436782.00,20575,12.79,4.95,1.85
